heading,line,cond_num,Hs,Tp,elem,static_kN,dyn_mean_kN,dyn_max_kN,dyn_std_kN
180deg,HL15,7,2.5000,4.9000,Mooring8,164.2493,188.7274,209.0940,2.6693
180deg,HL15,8,2.8300,5.2200,Mooring1,150.5724,114.1182,157.8907,2.6643
180deg,HL15,8,2.8300,5.2200,Mooring2,140.1792,125.6363,145.0745,1.8769
180deg,HL15,8,2.8300,5.2200,Mooring3,140.8704,157.3515,175.1081,2.5352
180deg,HL15,8,2.8300,5.2200,Mooring4,169.0005,226.0839,260.3004,4.3684
180deg,HL15,8,2.8300,5.2200,Mooring5,158.7948,130.8809,163.2522,1.6220
180deg,HL15,8,2.8300,5.2200,Mooring6,142.6987,114.4546,144.3307,0.6800
180deg,HL15,8,2.8300,5.2200,Mooring7,152.9322,159.4966,175.4839,0.6568
180deg,HL15,8,2.8300,5.2200,Mooring8,165.3976,198.5265,221.5836,1.7709
180deg,HL15,9,3.1700,5.5200,Mooring1,149.4700,107.2894,157.1743,2.6843
180deg,HL15,9,3.1700,5.5200,Mooring2,139.4043,122.9850,145.4905,2.4426
180deg,HL15,9,3.1700,5.5200,Mooring3,140.8512,161.0823,183.1694,1.5920
180deg,HL15,9,3.1700,5.5200,Mooring4,170.4377,237.2892,296.4194,9.0214
180deg,HL15,9,3.1700,5.5200,Mooring5,158.0396,125.6742,162.7143,1.7236
180deg,HL15,9,3.1700,5.5200,Mooring6,141.8536,110.5888,143.1983,0.7106
180deg,HL15,9,3.1700,5.5200,Mooring7,153.1313,162.1336,183.1751,1.0197
180deg,HL15,9,3.1700,5.5200,Mooring8,166.3010,205.4536,244.9722,5.1506
180deg,HL17,1,0.5000,2.3300,Mooring1,156.5804,156.5521,157.1710,0.0806
180deg,HL17,1,0.5000,2.3300,Mooring2,144.9043,144.8706,145.4987,0.0078
180deg,HL17,1,0.5000,2.3300,Mooring3,141.0707,141.0789,141.7856,0.0586
180deg,HL17,1,0.5000,2.3300,Mooring4,161.6165,161.6267,162.4435,0.0733
180deg,HL17,1,0.5000,2.3300,Mooring5,162.3219,162.3128,162.7252,0.0593
180deg,HL17,1,0.5000,2.3300,Mooring6,143.5091,143.6261,144.2986,0.0185
180deg,HL17,1,0.5000,2.3300,Mooring7,148.7108,148.8263,149.8113,0.0755
180deg,HL17,1,0.5000,2.3300,Mooring8,159.4769,159.5336,160.3828,0.1152
180deg,HL17,2,0.8300,3.0100,Mooring1,156.0109,155.9637,157.5114,0.2698
180deg,HL17,2,0.8300,3.0100,Mooring2,144.4555,144.3944,145.8646,0.1175
180deg,HL17,2,0.8300,3.0100,Mooring3,141.0732,141.0582,142.6682,0.1697
180deg,HL17,2,0.8300,3.0100,Mooring4,162.3303,162.3435,164.3206,0.2123
180deg,HL17,2,0.8300,3.0100,Mooring5,161.9960,161.9868,163.1219,0.1878
180deg,HL17,2,0.8300,3.0100,Mooring6,143.4973,143.6393,145.1065,0.1130
180deg,HL17,2,0.8300,3.0100,Mooring7,149.1695,149.3138,151.1484,0.0911
180deg,HL17,2,0.8300,3.0100,Mooring8,160.0591,160.1362,161.9925,0.3054
180deg,HL17,3,1.1700,3.5600,Mooring1,155.3735,155.3083,158.0700,0.4772
180deg,HL17,3,1.1700,3.5600,Mooring2,143.9539,143.8581,146.2676,0.1878
180deg,HL17,3,1.1700,3.5600,Mooring3,141.0549,141.0173,144.2669,0.5019
180deg,HL17,3,1.1700,3.5600,Mooring4,163.1056,163.1338,167.4235,0.6719
180deg,HL17,3,1.1700,3.5600,Mooring5,161.6292,161.6213,163.7931,0.3704
180deg,HL17,3,1.1700,3.5600,Mooring6,143.4636,143.6236,146.2764,0.1750
180deg,HL17,3,1.1700,3.5600,Mooring7,149.6494,149.8345,153.1264,0.3628
180deg,HL17,3,1.1700,3.5600,Mooring8,160.6966,160.7968,164.5229,0.6703
180deg,HL17,4,1.5000,4.0400,Mooring1,154.7095,154.4746,158.6458,0.5610
180deg,HL17,4,1.5000,4.0400,Mooring2,143.4205,143.2102,146.6367,0.1689
180deg,HL17,4,1.5000,4.0400,Mooring3,141.0251,140.9788,145.7945,0.5477
180deg,HL17,4,1.5000,4.0400,Mooring4,163.9216,164.1642,170.5874,0.8722
180deg,HL17,4,1.5000,4.0400,Mooring5,161.2520,161.1213,164.1492,0.3664
180deg,HL17,4,1.5000,4.0400,Mooring6,143.3978,143.4257,147.5648,0.3203
180deg,HL17,4,1.5000,4.0400,Mooring7,150.1389,150.3626,154.7176,0.4120
180deg,HL17,4,1.5000,4.0400,Mooring8,161.3579,161.6001,166.9817,0.9113
180deg,HL17,5,1.8300,4.4700,Mooring1,153.9649,150.9928,157.2418,0.2954
180deg,HL17,5,1.8300,4.4700,Mooring2,142.8147,140.9557,146.2900,0.4141
180deg,HL17,5,1.8300,4.4700,Mooring3,140.9652,141.1128,147.5170,0.7766
180deg,HL17,5,1.8300,4.4700,Mooring4,164.8192,168.8193,180.9607,2.5688
180deg,HL17,5,1.8300,4.4700,Mooring5,160.8137,158.5987,163.6437,0.3532
180deg,HL17,5,1.8300,4.4700,Mooring6,143.2797,140.4091,147.7746,0.7627
180deg,HL17,5,1.8300,4.4700,Mooring7,150.6493,150.7563,156.3809,0.3642
180deg,HL17,5,1.8300,4.4700,Mooring8,162.0786,164.4451,171.7674,1.0327
180deg,HL17,6,2.1700,4.8600,Mooring1,153.1075,137.9179,157.5218,0.9410
180deg,HL17,6,2.1700,4.8600,Mooring2,142.1247,134.9178,145.9244,0.5237
180deg,HL17,6,2.1700,4.8600,Mooring3,140.8945,145.5780,157.1768,1.9731
180deg,HL17,6,2.1700,4.8600,Mooring4,165.8391,188.3468,210.1528,3.3884
180deg,HL17,6,2.1700,4.8600,Mooring5,160.3241,148.8229,162.8939,0.5642
180deg,HL17,6,2.1700,4.8600,Mooring6,143.1180,130.1710,145.7905,0.4229
180deg,HL17,6,2.1700,4.8600,Mooring7,151.1920,152.9424,162.0088,0.8188
180deg,HL17,6,2.1700,4.8600,Mooring8,162.8911,175.9839,190.1935,1.5381
180deg,HL17,7,2.5000,5.2200,Mooring1,151.7797,121.8641,158.1884,2.3400
180deg,HL17,7,2.5000,5.2200,Mooring2,141.0901,128.6352,145.3593,1.4975
180deg,HL17,7,2.5000,5.2200,Mooring3,140.9199,153.2287,166.8537,1.4909
180deg,HL17,7,2.5000,5.2200,Mooring4,167.4916,213.5325,238.2990,2.3981
180deg,HL17,7,2.5000,5.2200,Mooring5,159.5496,136.7489,163.4392,1.4221
180deg,HL17,7,2.5000,5.2200,Mooring6,143.1341,119.1054,144.6364,0.6371
180deg,HL17,7,2.5000,5.2200,Mooring7,152.3067,156.8851,170.4267,1.0070
180deg,HL17,7,2.5000,5.2200,Mooring8,164.2833,190.9053,209.4415,1.2274
180deg,HL17,8,2.8300,5.5500,Mooring1,150.5028,113.8439,158.0850,2.4030
180deg,HL17,8,2.8300,5.5500,Mooring2,140.1267,125.5308,146.2681,2.1692
180deg,HL17,8,2.8300,5.5500,Mooring3,140.8705,157.4338,176.5746,2.0978
180deg,HL17,8,2.8300,5.5500,Mooring4,169.0822,226.4962,274.1958,7.3769
180deg,HL17,8,2.8300,5.5500,Mooring5,158.7540,130.6748,163.3707,1.5824
180deg,HL17,8,2.8300,5.5500,Mooring6,142.6766,114.2515,144.1667,0.6989
180deg,HL17,8,2.8300,5.5500,Mooring7,152.9637,159.6156,177.9013,1.3207
180deg,HL17,8,2.8300,5.5500,Mooring8,165.4569,198.7987,229.9027,4.4306
180deg,HL17,9,3.1700,5.8700,Mooring1,149.4568,107.1136,157.1881,2.6014
180deg,HL17,9,3.1700,5.8700,Mooring2,139.3933,122.9189,145.7383,2.4430
180deg,HL17,9,3.1700,5.8700,Mooring3,140.8511,161.1678,186.7995,3.0980
180deg,HL17,9,3.1700,5.8700,Mooring4,170.4582,237.5746,304.3060,11.8784
180deg,HL17,9,3.1700,5.8700,Mooring5,158.0294,125.5361,162.7263,1.7599
180deg,HL17,9,3.1700,5.8700,Mooring6,141.8527,110.4642,143.4181,0.7568
180deg,HL17,9,3.1700,5.8700,Mooring7,153.1415,162.1879,186.3874,2.0643
180deg,HL17,9,3.1700,5.8700,Mooring8,166.3223,205.6271,250.1576,6.6433
180deg,HL19,1,0.5000,2.4700,Mooring1,156.5809,156.5530,157.1879,0.0922
180deg,HL19,1,0.5000,2.4700,Mooring2,144.9043,144.8711,145.4961,0.0034
180deg,HL19,1,0.5000,2.4700,Mooring3,141.0707,141.0786,141.7748,0.0532
180deg,HL19,1,0.5000,2.4700,Mooring4,161.6163,161.6253,162.4241,0.0533
180deg,HL19,1,0.5000,2.4700,Mooring5,162.3220,162.3135,162.7164,0.0577
180deg,HL19,1,0.5000,2.4700,Mooring6,143.5088,143.6267,144.3072,0.0250
180deg,HL19,1,0.5000,2.4700,Mooring7,148.7108,148.8260,149.8088,0.0716
180deg,HL19,1,0.5000,2.4700,Mooring8,159.4769,159.5327,160.3654,0.1081
180deg,HL19,2,0.8300,3.1800,Mooring1,156.0109,155.9651,157.5463,0.2837
180deg,HL19,2,0.8300,3.1800,Mooring2,144.4654,144.3954,145.8543,0.1137
180deg,HL19,2,0.8300,3.1800,Mooring3,141.0732,141.0580,142.6853,0.1739
180deg,HL19,2,0.8300,3.1800,Mooring4,162.3204,162.3416,164.4919,0.2456
180deg,HL19,2,0.8300,3.1800,Mooring5,161.9960,161.9878,163.1666,0.2016
180deg,HL19,2,0.8300,3.1800,Mooring6,143.4973,143.6398,145.1227,0.1101
180deg,HL19,2,0.8300,3.1800,Mooring7,149.1695,149.3131,151.2741,0.1519
180deg,HL19,2,0.8300,3.1800,Mooring8,160.0586,160.1349,162.1600,0.3696
180deg,HL19,3,1.1700,3.7700,Mooring1,155.3740,155.3095,157.9868,0.4350
180deg,HL19,3,1.1700,3.7700,Mooring2,143.9542,143.8597,146.2395,0.1613
180deg,HL19,3,1.1700,3.7700,Mooring3,141.0549,141.0173,144.2736,0.4482
180deg,HL19,3,1.1700,3.7700,Mooring4,163.1056,163.1327,167.3563,0.6846
180deg,HL19,3,1.1700,3.7700,Mooring5,161.6392,161.6218,163.8961,0.4164
180deg,HL19,3,1.1700,3.7700,Mooring6,143.4636,143.6240,146.4465,0.2057
180deg,HL19,3,1.1700,3.7700,Mooring7,149.6492,149.8369,153.0082,0.3241
180deg,HL19,3,1.1700,3.7700,Mooring8,160.6961,160.7971,164.4499,0.6268
180deg,HL19,4,1.5000,4.2700,Mooring1,154.7095,154.4515,158.4346,0.4293
180deg,HL19,4,1.5000,4.2700,Mooring2,143.4207,143.1865,146.5338,0.1609
180deg,HL19,4,1.5000,4.2700,Mooring3,141.0251,140.9545,145.7059,0.4830
180deg,HL19,4,1.5000,4.2700,Mooring4,163.9216,164.1828,170.4598,0.6902
180deg,HL19,4,1.5000,4.2700,Mooring5,161.2520,161.1034,164.2269,0.3722
180deg,HL19,4,1.5000,4.2700,Mooring6,143.3978,143.3798,147.5179,0.3310
180deg,HL19,4,1.5000,4.2700,Mooring7,150.1389,150.3519,154.5671,0.3574
180deg,HL19,4,1.5000,4.2700,Mooring8,161.3579,161.6108,166.7591,0.7040
180deg,HL19,5,1.8300,4.7200,Mooring1,153.9552,149.9685,157.5936,0.2272
180deg,HL19,5,1.8300,4.7200,Mooring2,142.8141,140.2895,146.0740,0.3858
180deg,HL19,5,1.8300,4.7200,Mooring3,140.9652,141.0666,147.6343,0.7364
180deg,HL19,5,1.8300,4.7200,Mooring4,164.8194,170.1508,182.4715,2.1117
180deg,HL19,5,1.8300,4.7200,Mooring5,160.8137,157.8201,163.8825,0.4591
180deg,HL19,5,1.8300,4.7200,Mooring6,143.2797,139.2210,147.3854,0.7948
180deg,HL19,5,1.8300,4.7200,Mooring7,150.6497,150.6242,156.8227,0.5504
180deg,HL19,5,1.8300,4.7200,Mooring8,162.0796,165.1811,173.3857,1.0654
180deg,HL19,6,2.1700,5.1300,Mooring1,153.0948,133.6014,157.9839,1.8205
180deg,HL19,6,2.1700,5.1300,Mooring2,142.1141,133.1847,145.5618,0.9291
180deg,HL19,6,2.1700,5.1300,Mooring3,140.8944,147.4642,158.7650,1.3092
180deg,HL19,6,2.1700,5.1300,Mooring4,165.8596,195.0357,217.6173,2.5537
180deg,HL19,6,2.1700,5.1300,Mooring5,160.3139,145.5421,163.3473,1.0925
180deg,HL19,6,2.1700,5.1300,Mooring6,143.1078,126.8342,145.3075,0.8292
180deg,HL19,6,2.1700,5.1300,Mooring7,151.2022,153.7103,164.3512,0.9049
180deg,HL19,6,2.1700,5.1300,Mooring8,162.9033,179.8768,195.6387,1.9011
180deg,HL19,7,2.5000,5.5200,Mooring1,151.7340,120.5833,158.3318,2.1724
180deg,HL19,7,2.5000,5.5200,Mooring2,141.0584,128.1407,146.2345,1.8422
180deg,HL19,7,2.5000,5.5200,Mooring3,140.9099,153.8065,166.9792,0.9479
180deg,HL19,7,2.5000,5.5200,Mooring4,167.5526,215.5430,244.2262,3.4857
180deg,HL19,7,2.5000,5.5200,Mooring5,159.5190,135.7696,163.5339,1.4006
180deg,HL19,7,2.5000,5.5200,Mooring6,143.1228,118.1442,145.1302,0.8026
180deg,HL19,7,2.5000,5.5200,Mooring7,152.3275,157.1868,171.5307,0.8106
180deg,HL19,7,2.5000,5.5200,Mooring8,164.3193,192.0971,212.2875,2.2715
180deg,HL19,8,2.8300,5.8700,Mooring1,150.4115,113.7089,157.9893,3.1580
180deg,HL19,8,2.8300,5.8700,Mooring2,140.0638,125.5075,146.2828,2.2288
180deg,HL19,8,2.8300,5.8700,Mooring3,140.8706,157.5119,180.5075,3.1471
180deg,HL19,8,2.8300,5.8700,Mooring4,169.1943,226.7405,284.5282,8.3019
180deg,HL19,8,2.8300,5.8700,Mooring5,158.7028,130.5634,163.0716,1.9716
180deg,HL19,8,2.8300,5.8700,Mooring6,142.6346,114.2053,144.2339,0.7980
180deg,HL19,8,2.8300,5.8700,Mooring7,153.0052,159.7645,180.5466,1.0759
180deg,HL19,8,2.8300,5.8700,Mooring8,165.5381,198.9871,236.5580,4.3645
180deg,HL19,9,3.1700,6.2100,Mooring1,149.1689,106.9307,165.5319,6.4454
180deg,HL19,9,3.1700,6.2100,Mooring2,139.1840,122.9339,149.1179,3.9895
180deg,HL19,9,3.1700,6.2100,Mooring3,140.8310,161.2919,198.5237,5.0622
180deg,HL19,9,3.1700,6.2100,Mooring4,170.8050,237.9124,347.2069,14.9019
180deg,HL19,9,3.1700,6.2100,Mooring5,157.8458,125.3949,167.5675,4.0103
180deg,HL19,9,3.1700,6.2100,Mooring6,141.6945,110.5532,145.1879,1.4657
180deg,HL19,9,3.1700,6.2100,Mooring7,153.2458,162.5315,196.2871,3.2108
180deg,HL19,9,3.1700,6.2100,Mooring8,166.5668,205.9390,275.4383,8.3835
180deg,HL21,1,0.5000,2.5900,Mooring1,156.5814,156.5537,157.2052,0.0975
180deg,HL21,1,0.5000,2.5900,Mooring2,144.9043,144.8715,145.5088,0.0074
180deg,HL21,1,0.5000,2.5900,Mooring3,141.0705,141.0784,141.7620,0.0459
180deg,HL21,1,0.5000,2.5900,Mooring4,161.6064,161.6243,162.4348,0.0604
180deg,HL21,1,0.5000,2.5900,Mooring5,162.3220,162.3140,162.7339,0.0596
180deg,HL21,1,0.5000,2.5900,Mooring6,143.5088,143.6270,144.3197,0.0311
180deg,HL21,1,0.5000,2.5900,Mooring7,148.7009,148.8257,149.8026,0.0684
180deg,HL21,1,0.5000,2.5900,Mooring8,159.4673,159.5321,160.3558,0.1061
180deg,HL21,2,0.8300,3.3500,Mooring1,156.0120,155.9657,157.5216,0.2784
180deg,HL21,2,0.8300,3.3500,Mooring2,144.4654,144.3959,145.8282,0.1054
180deg,HL21,2,0.8300,3.3500,Mooring3,141.0732,141.0581,142.7016,0.1901
180deg,HL21,2,0.8300,3.3500,Mooring4,162.3203,162.3409,164.5245,0.2699
180deg,HL21,2,0.8300,3.3500,Mooring5,161.9960,161.9882,163.1957,0.2112
180deg,HL21,2,0.8300,3.3500,Mooring6,143.5068,143.6400,145.1220,0.1051
180deg,HL21,2,0.8300,3.3500,Mooring7,149.1596,149.3131,151.2613,0.1298
180deg,HL21,2,0.8300,3.3500,Mooring8,160.0581,160.1344,162.1732,0.3692
180deg,HL21,3,1.1700,3.9600,Mooring1,155.3831,155.3101,158.0342,0.3935
180deg,HL21,3,1.1700,3.9600,Mooring2,143.9638,143.8612,146.2014,0.1269
180deg,HL21,3,1.1700,3.9600,Mooring3,141.0549,141.0172,144.1815,0.3668
180deg,HL21,3,1.1700,3.9600,Mooring4,163.0958,163.1326,167.2851,0.5745
180deg,HL21,3,1.1700,3.9600,Mooring5,161.6392,161.6219,163.8288,0.3244
180deg,HL21,3,1.1700,3.9600,Mooring6,143.4636,143.6242,146.3896,0.2119
180deg,HL21,3,1.1700,3.9600,Mooring7,149.6492,149.8403,152.9435,0.3092
180deg,HL21,3,1.1700,3.9600,Mooring8,160.6956,160.7984,164.3790,0.5616
180deg,HL21,4,1.5000,4.4900,Mooring1,154.7095,154.3640,158.3735,0.4779
180deg,HL21,4,1.5000,4.4900,Mooring2,143.4207,143.0891,146.6354,0.2476
180deg,HL21,4,1.5000,4.4900,Mooring3,141.0251,140.8622,145.3721,0.3953
180deg,HL21,4,1.5000,4.4900,Mooring4,163.9216,164.2480,170.4633,0.5139
180deg,HL21,4,1.5000,4.4900,Mooring5,161.2520,161.0381,163.7830,0.2470
180deg,HL21,4,1.5000,4.4900,Mooring6,143.3978,143.2080,147.1259,0.2523
180deg,HL21,4,1.5000,4.4900,Mooring7,150.1389,150.2893,154.7676,0.4545
180deg,HL21,4,1.5000,4.4900,Mooring8,161.3585,161.6396,166.4766,0.5536
180deg,HL21,5,1.8300,4.9700,Mooring1,153.9532,147.9166,157.7180,0.5900
180deg,HL21,5,1.8300,4.9700,Mooring2,142.8042,139.0586,146.0526,0.4497
180deg,HL21,5,1.8300,4.9700,Mooring3,140.9652,141.1676,148.9303,1.0509
180deg,HL21,5,1.8300,4.9700,Mooring4,164.8295,172.8983,187.2554,2.4034
180deg,HL21,5,1.8300,4.9700,Mooring5,160.8136,156.2721,163.0939,0.5940
180deg,HL21,5,1.8300,4.9700,Mooring6,143.2794,137.0164,146.7318,0.7071
180deg,HL21,5,1.8300,4.9700,Mooring7,150.6499,150.4760,157.2293,0.5005
180deg,HL21,5,1.8300,4.9700,Mooring8,162.0903,166.7163,176.0987,1.1947
180deg,HL21,6,2.1700,5.4000,Mooring1,153.0725,128.6363,158.3314,1.8999
180deg,HL21,6,2.1700,5.4000,Mooring2,142.0935,131.2622,145.6731,1.3833
180deg,HL21,6,2.1700,5.4000,Mooring3,140.8841,149.7750,161.3725,1.0885
180deg,HL21,6,2.1700,5.4000,Mooring4,165.8800,202.8106,223.1056,1.8839
180deg,HL21,6,2.1700,5.4000,Mooring5,160.3036,141.7648,163.3937,1.1515
180deg,HL21,6,2.1700,5.4000,Mooring6,143.0975,123.1113,145.3172,0.8967
180deg,HL21,6,2.1700,5.4000,Mooring7,151.2225,154.6908,166.7589,0.8517
180deg,HL21,6,2.1700,5.4000,Mooring8,162.9256,184.4041,199.9818,1.1363
180deg,HL21,7,2.5000,5.8000,Mooring1,151.6776,119.8702,158.4623,1.7806
180deg,HL21,7,2.5000,5.8000,Mooring2,141.0167,127.8899,146.7328,1.6355
180deg,HL21,7,2.5000,5.8000,Mooring3,140.9100,154.1692,169.5200,1.2930
180deg,HL21,7,2.5000,5.8000,Mooring4,167.6139,216.7038,254.7229,3.8691
180deg,HL21,7,2.5000,5.8000,Mooring5,159.4883,135.2146,163.6317,1.2925
180deg,HL21,7,2.5000,5.8000,Mooring6,143.1017,117.6464,144.9050,0.8377
180deg,HL21,7,2.5000,5.8000,Mooring7,152.3584,157.4228,174.3625,1.2661
180deg,HL21,7,2.5000,5.8000,Mooring8,164.3660,192.8043,217.9491,2.3857
180deg,HL21,8,2.8300,6.1700,Mooring1,150.3175,113.6036,164.1277,5.1181
180deg,HL21,8,2.8300,6.1700,Mooring2,139.9907,125.5007,148.3985,3.3875
180deg,HL21,8,2.8300,6.1700,Mooring3,140.8608,157.5861,181.5603,2.8783
180deg,HL21,8,2.8300,6.1700,Mooring4,169.3166,226.9502,294.6426,7.4861
180deg,HL21,8,2.8300,6.1700,Mooring5,158.6415,130.4704,166.8353,3.1661
180deg,HL21,8,2.8300,6.1700,Mooring6,142.5921,114.2097,144.8958,1.0233
180deg,HL21,8,2.8300,6.1700,Mooring7,153.0569,159.9230,185.3554,1.7694
180deg,HL21,8,2.8300,6.1700,Mooring8,165.6289,199.1604,244.2080,4.6964
180deg,HL21,9,3.1700,6.5300,Mooring1,148.9816,106.4467,176.2499,11.2003
180deg,HL21,9,3.1700,6.5300,Mooring2,139.0380,122.8165,155.1237,5.5028
180deg,HL21,9,3.1700,6.5300,Mooring3,140.8307,161.6012,204.9215,4.9862
180deg,HL21,9,3.1700,6.5300,Mooring4,171.0496,238.7451,368.4642,16.3979
180deg,HL21,9,3.1700,6.5300,Mooring5,157.7234,125.0140,174.6591,6.9617
180deg,HL21,9,3.1700,6.5300,Mooring6,141.5986,110.4071,149.0961,3.0818
180deg,HL21,9,3.1700,6.5300,Mooring7,153.3190,162.8504,201.4885,2.7483
180deg,HL21,9,3.1700,6.5300,Mooring8,166.7307,206.5004,290.2889,9.5060
180deg,HL23,1,0.5000,2.7100,Mooring1,156.5819,156.5546,157.2200,0.1054
180deg,HL23,1,0.5000,2.7100,Mooring2,144.9046,144.8721,145.5186,0.0147
180deg,HL23,1,0.5000,2.7100,Mooring3,141.0705,141.0784,141.7505,0.0370
180deg,HL23,1,0.5000,2.7100,Mooring4,161.6064,161.6232,162.4418,0.0544
180deg,HL23,1,0.5000,2.7100,Mooring5,162.3220,162.3145,162.7453,0.0594
180deg,HL23,1,0.5000,2.7100,Mooring6,143.5091,143.6275,144.3153,0.0334
180deg,HL23,1,0.5000,2.7100,Mooring7,148.7009,148.8255,149.7890,0.0678
180deg,HL23,1,0.5000,2.7100,Mooring8,159.4673,159.5313,160.3496,0.1100
180deg,HL23,2,0.8300,3.5000,Mooring1,156.0125,155.9662,157.5315,0.2681
180deg,HL23,2,0.8300,3.5000,Mooring2,144.4654,144.3963,145.8109,0.0910
180deg,HL23,2,0.8300,3.5000,Mooring3,141.0732,141.0581,142.6826,0.1762
180deg,HL23,2,0.8300,3.5000,Mooring4,162.3203,162.3403,164.6226,0.3037
180deg,HL23,2,0.8300,3.5000,Mooring5,161.9960,161.9884,163.1789,0.1981
180deg,HL23,2,0.8300,3.5000,Mooring6,143.5068,143.6402,145.1738,0.1080
180deg,HL23,2,0.8300,3.5000,Mooring7,149.1593,149.3134,151.2981,0.1512
180deg,HL23,2,0.8300,3.5000,Mooring8,160.0576,160.1342,162.2312,0.3808
180deg,HL23,3,1.1700,4.1500,Mooring1,155.3831,155.3105,157.9974,0.3506
180deg,HL23,3,1.1700,4.1500,Mooring2,143.9638,143.8630,146.3698,0.1871
180deg,HL23,3,1.1700,4.1500,Mooring3,141.0549,141.0171,144.0109,0.2833
180deg,HL23,3,1.1700,4.1500,Mooring4,163.0958,163.1331,167.2214,0.5279
180deg,HL23,3,1.1700,4.1500,Mooring5,161.6392,161.6217,163.7704,0.3143
180deg,HL23,3,1.1700,4.1500,Mooring6,143.4636,143.6240,146.3054,0.1698
180deg,HL23,3,1.1700,4.1500,Mooring7,149.6492,149.8449,152.9093,0.3103
180deg,HL23,3,1.1700,4.1500,Mooring8,160.6956,160.8005,164.3225,0.5326
180deg,HL23,4,1.5000,4.7000,Mooring1,154.7090,154.1816,157.9945,0.3933
180deg,HL23,4,1.5000,4.7000,Mooring2,143.4205,142.8348,146.2800,0.2160
180deg,HL23,4,1.5000,4.7000,Mooring3,141.0253,140.5729,145.2329,0.4401
180deg,HL23,4,1.5000,4.7000,Mooring4,163.9218,164.3242,171.0121,0.4369
180deg,HL23,4,1.5000,4.7000,Mooring5,161.2517,160.9077,163.9569,0.3196
180deg,HL23,4,1.5000,4.7000,Mooring6,143.3975,142.7808,146.9000,0.3788
180deg,HL23,4,1.5000,4.7000,Mooring7,150.1389,150.0875,154.8605,0.4055
180deg,HL23,4,1.5000,4.7000,Mooring8,161.3585,161.6528,166.2991,0.2698
180deg,HL23,5,1.8300,5.2000,Mooring1,153.9420,144.4456,158.2254,1.6419
180deg,HL23,5,1.8300,5.2000,Mooring2,142.7940,137.4408,145.7940,0.7881
180deg,HL23,5,1.8300,5.2000,Mooring3,140.9648,142.2429,150.5254,1.5171
180deg,HL23,5,1.8300,5.2000,Mooring4,164.8399,178.0343,194.8509,2.7571
180deg,HL23,5,1.8300,5.2000,Mooring5,160.8035,153.6415,163.3667,0.9711
180deg,HL23,5,1.8300,5.2000,Mooring6,143.2794,133.9920,146.0990,1.0041
180deg,HL23,5,1.8300,5.2000,Mooring7,150.6601,150.8075,158.5266,0.3586
180deg,HL23,5,1.8300,5.2000,Mooring8,162.1014,169.6775,181.0181,1.4937
180deg,HL23,6,2.1700,5.6500,Mooring1,153.0481,126.4373,158.1826,1.3132
180deg,HL23,6,2.1700,5.6500,Mooring2,142.0724,130.3611,146.1794,1.2455
180deg,HL23,6,2.1700,5.6500,Mooring3,140.8841,150.6809,165.0375,2.1187
180deg,HL23,6,2.1700,5.6500,Mooring4,165.9105,206.1915,231.1563,3.5907
180deg,HL23,6,2.1700,5.6500,Mooring5,160.2833,140.0950,163.4758,0.9445
180deg,HL23,6,2.1700,5.6500,Mooring6,143.0969,121.3885,145.8397,0.9815
180deg,HL23,6,2.1700,5.6500,Mooring7,151.2330,155.0819,168.1280,0.7631
180deg,HL23,6,2.1700,5.6500,Mooring8,162.9484,186.3757,203.6023,1.9498
180deg,HL23,7,2.5000,6.0700,Mooring1,151.6182,119.6433,160.9398,3.5319
180deg,HL23,7,2.5000,6.0700,Mooring2,140.9744,127.8180,147.1844,2.5344
180deg,HL23,7,2.5000,6.0700,Mooring3,140.9099,154.2770,172.9968,1.6463
180deg,HL23,7,2.5000,6.0700,Mooring4,167.6951,217.0886,261.6872,4.9205
180deg,HL23,7,2.5000,6.0700,Mooring5,159.4477,135.0299,164.9178,2.0660
180deg,HL23,7,2.5000,6.0700,Mooring6,143.0707,117.5071,144.4819,0.6578
180deg,HL23,7,2.5000,6.0700,Mooring7,152.3895,157.5570,177.5541,1.4479
180deg,HL23,7,2.5000,6.0700,Mooring8,164.4238,193.0632,224.6320,3.1681
180deg,HL23,8,2.8300,6.4600,Mooring1,150.6073,113.1975,172.6054,9.0783
180deg,HL23,8,2.8300,6.4600,Mooring2,140.2726,125.4057,153.4161,5.0778
180deg,HL23,8,2.8300,6.4600,Mooring3,140.9117,157.8659,187.1733,2.7654
180deg,HL23,8,2.8300,6.4600,Mooring4,169.0210,227.6789,307.0358,6.5615
180deg,HL23,8,2.8300,6.4600,Mooring5,158.7637,130.1386,172.3149,5.5955
180deg,HL23,8,2.8300,6.4600,Mooring6,142.3516,114.0516,147.5278,2.1199
180deg,HL23,8,2.8300,6.4600,Mooring7,152.6200,160.1862,188.7206,1.6245
180deg,HL23,8,2.8300,6.4600,Mooring8,165.2807,199.6435,250.5820,3.4885
180deg,HL23,9,3.1700,6.8300,Mooring1,148.7846,105.6483,186.1414,15.1861
180deg,HL23,9,3.1700,6.8300,Mooring2,138.8913,122.6031,159.8340,6.4681
180deg,HL23,9,3.1700,6.8300,Mooring3,140.8211,162.1161,210.5732,5.3639
180deg,HL23,9,3.1700,6.8300,Mooring4,171.2944,240.1123,381.4883,13.4462
180deg,HL23,9,3.1700,6.8300,Mooring5,157.5907,124.3798,181.5131,9.7652
180deg,HL23,9,3.1700,6.8300,Mooring6,141.4928,110.0757,154.0595,5.4025
